Tecpan de Galeana,8678,222431.3387,6779,147184.4417,1899,75246.897
Teloloapan,5911,76133.9564,4963,31752.6928,948,44381.2636
Tepecoacuilco de Trujano,4076,33694.4686,3262,15289.1753,814,18405.2933
Tetipac,2270,17814.5144,1987,8127.9087,283,9686.6057
Tixtla de Guerrero,3847,16490.3496,3504,7987.4591,343,8502.8905
Tlacoachistlahuaca,3216,55791.2131,2964,15980.1759,252,39811.0372
Tlacoapa,2322,14298.4496,1926,3398.1846,396,10900.265
Tlalchapa,2676,20484.5657,1943,14644.9314,733,5839.6343
Tlalixtaquilla de Maldonado,962,5507.7844,813,1783.0393,149,3724.7451
Tlapa de Comonfort,5082,24063.6995,4585,8908.4501,497,15155.2494
Tlapehuala,2801,16549.9171,2284,9685.3037,517,6864.6134
La Union de Isidoro Montes de Oca,3978,156162.9452,3034,102706.6775,944,53456.2677
Xalpatlahuac,2194,7474.1037,1989,2918.9358,205,4555.1679
Xochihuehuetlan,1058,17593.2803,768,1806.0888,290,15787.1915
Xochistlahuaca,4319,39211.5725,4203,13678.4545,116,25533.118
Zapotitlan Tablas,2381,5773.8858,2324,5455.4936,57,318.3922
Zirandaro,4280,122015.8585,3657,86477.5179,623,35538.3406
Zitlala,3323,7456.4818,3243,5933.2605,80,1523.2213
Eduardo Neri,2922,32118.6577,2622,15090.7865,300,17027.8712
Acatepec,9624,32756.8105,9213,26090.6068,411,6666.2037
Marquelia,1300,17368.0993,1128,11184.7351,172,6183.3642
Cochoapa el Grande,3670,11819.089,1985,6938.5162,1685,4880.5728
Jose Joaquin de Herrera,3011,5450.9382,2959,5355.0903,52,95.8479
Juchitan,1190,22260.0729,1120,14403.8141,70,7856.2588
Iliatenco,2121,17789.3757,1488,3803.4283,633,13985.9474
Hidalgo,298309,1147601.243,205774,738965.2226,92535,408636.0202
Acatlan,3970,19987.2416,2606,14065.1884,1364,5922.0532
Acaxochitlan,6233,16206.2147,4364,8586.3953,1869,7619.8194
Actopan,4592,14390.9252,3008,10087.6702,1584,4303.255
Agua Blanca de Iturbide,2183,7827.5543,1534,5023.9818,649,2803.5725
Ajacuba,3506,10391.1467,2027,6175.7285,1479,4215.4182
Alfajayucan,6943,22185.9423,3785,11188.8775,3158,10997.0648
Almoloya,2059,20890.405,1214,10886.293,845,10004.112
Apan,3614,27579.1665,2302,19128.1916,1312,8450.9749
El Arenal,3053,8458.3223,1673,4701.392,1380,3756.9303
Atitalaquia,1822,3195.1307,1494,2634.9812,328,560.1495
Atlapexco,4356,13556.4924,3846,12644.9607,510,911.5317
Atotonilco el Grande,5674,20773.4198,3494,11787.0812,2180,8986.3386
Atotonilco de Tula,2442,5858.8179,1977,4429.2072,465,1429.6107
Calnali,3521,15960.6164,2708,9946.5973,813,6014.0191
Cardonal,6661,20004.7259,3551,9531.1976,3110,10473.5283
Cuautepec de Hinojosa,6038,28184.0736,3759,17289.9088,2279,10894.1648
Chapantongo,3702,15109.0647,2220,8929.5926,1482,6179.4721
Chapulhuacan,3352,18706.2158,2976,14223.8868,376,4482.329
Chilcuautla,4819,12204.8106,2821,6873.3061,1998,5331.5045
Eloxochitlan,816,5920.0654,529,3013.6025,287,2906.4629
Emiliano Zapata,1016,6085.5348,824,4926.4101,192,1159.1247
Epazoyucan,1464,10108.7711,982,5769.9689,482,4338.8022
Francisco I. Madero,3697,7548.2081,2484,5530.2931,1213,2017.915
Huasca de Ocampo,4924,18266.731,2811,11668.4724,2113,6598.2586
Huautla,5745,21109.57,4960,19297.7388,785,1811.8312
Huazalingo,2062,8966.814,1868,7525.7236,194,1441.0904
Huehuetla,4730,19866.1857,3788,14274.9739,942,5591.2118
Huejutla de Reyes,16735,32195.3933,14920,29637.8197,1815,2557.5736
Huichapan,6477,29053.7086,4672,18766.3509,1805,10287.3577
Ixmiquilpan,13183,29317.2561,7566,13228.7063,5617,16088.5498
Jacala de Ledezma,1987,5759.2028,1598,3500.8842,389,2258.3186
Jaltocan,2087,3418.217,1663,2980.3547,424,437.8623
Juarez Hidalgo,462,2006.9283,404,1580.1796,58,426.7487
Lolotla,2261,13850.4876,1919,10769.3463,342,3081.1413
Metepec,2163,11399.8166,1292,6181.653,871,5218.1636
San Agustin Metzquititlan,1463,11787.1435,997,6805.0377,466,4982.1058
Metztitlan,4438,14906.6153,2923,8085.1778,1515,6821.4375
Mineral del Chico,1859,5424.3018,1197,3711.3734,662,1712.9284
Mineral del Monte,393,1440.5146,339,1035.3696,54,405.145
La Mision,2444,15297.6679,1895,9159.3795,549,6138.2884
Mixquiahuala de Juarez,3248,9734.0058,1983,6152.2431,1265,3581.7627
Molango de Escamilla,1815,13085.8497,1476,9456.0906,339,3629.7591
Nicolas Flores,1845,14092.9946,1182,6540.6687,663,7552.3259
Nopala de Villagran,3940,24293.639,2237,12649.8971,1703,11643.7419
Omitlan de Juarez,2240,5397.5683,1182,2815.3895,1058,2582.1788
San Felipe Orizatlan,7403,30262.9758,6141,26499.5667,1262,3763.4091
Pacula,1226,12465.5989,724,5335.5856,502,7130.0133
Pachuca de Soto,906,5239.6752,611,3454.8854,295,1784.7898
Pisaflores,1879,15896.1907,1670,12293.0081,209,3603.1826
Progreso de Obregon,918,4172.5628,547,1819.0934,371,2353.4694
Mineral de la Reforma,931,6761.8914,461,2973.9937,470,3787.8977
San Agustin Tlaxiaca,4325,14316.1322,2880,10072.0491,1445,4244.0831
San Bartolo Tutotepec,3318,25598.2215,2311,12739.0831,1007,12859.1384
San Salvador,6950,12451.9579,4367,7961.0173,2583,4490.9406
Santiago de Anaya,4517,9686.9615,2940,6529.3681,1577,3157.5934
Santiago Tulantepec de Lugo Guerrero,979,4053.8315,668,2500.0751,311,1553.7564
Singuilucan,2854,25674.291,1777,15395.6163,1077,10278.6747
Tasquillo,5957,12687.8013,2749,4244.7824,3208,8443.0189
Tecozautla,5976,25143.1241,3970,12630.3965,2006,12512.7276
Tenango de Doria,2598,11924.722,1793,5838.9776,805,6085.7444
Tepeapulco,1899,12151.38,1241,7991.5507,658,4159.8293
Tepehuacan de Guerrero,5473,22420.4813,4687,17962.2581,786,4458.2232
Tepeji del Rio de Ocampo,4548,10785.5346,3615,8811.4949,933,1974.0397
Tepetitlan,2371,6307.9924,1465,4003.8677,906,2304.1247
Tetepango,1526,2996.0336,926,1974.6651,600,1021.3685
Villa de Tezontepec,878,8219.3366,483,4739.1224,395,3480.2142
Tezontepec de Aldama,6090,9769.0967,3093,5740.3025,2997,4028.7942
Tianguistengo,3127,18065.7445,2384,11410.217,743,6655.5275
Tizayuca,769,4973.7472,501,3585.9985,268,1387.7487
Tlahuelilpan,1052,1818.4723,564,1247.7423,488,570.73
Tlahuiltepa,2116,18492.4498,1334,9862.1795,782,8630.2703
Tlanalapa,1079,5668.8108,714,4039.1197,365,1629.6911
Tlanchinol,7461,26167.5385,6170,21026.0336,1291,5141.5049
Tlaxcoapan,1688,3442.5123,1387,2719.9096,301,722.6027
Tolcayuca,984,9483.3518,584,5491.866,400,3991.4858
Tula de Allende,5690,13172.4362,4201,10413.539,1489,2758.8972
Tulancingo de Bravo,4350,15653.6265,2658,10135.7347,1692,5517.8918
Xochiatipan,4068,11141.6577,3660,10262.1504,408,879.5073
Xochicoatlan,1902,11686.6038,1280,6932.6519,622,4753.9519
Yahualica,4573,11339.1749,4154,10637.1657,419,702.0092
Zacualtipan de angeles,1728,11400.2497,1000,4624.4933,728,6775.7564
Zapotlan de Juarez,1387,11096.5876,756,7116.6492,631,3979.9384
Zempoala,3991,25352.6661,2523,16196.5715,1468,9156.0946
Zimapan,6788,17856.3428,3735,8554.8981,3053,9301.4447
Acatic,1272,28863.8216,705,12422.3145,567,16441.5071
Acatlan de Juarez,1405,12650.374,736,6462.9289,669,6187.4451
Ahualulco de Mercado,2063,18567.8229,1273,11493.5866,790,7074.2363
Amacueca,629,10730.3317,475,6018.2523,154,4712.0794
Amatitan,924,16557.1476,707,12830.8797,217,3726.2679
Ameca,7379,57635.4957,3766,30613.1396,3613,27022.3561
San Juanito de Escobedo,2222,13176.071,1229,8188.6378,993,4987.4332
Arandas,2962,89745.5398,1650,44308.4988,1312,45437.041
El Arenal,872,8473.487,589,5426.4279,283,3047.0591
Atemajac de Brizuela,709,23773.3881,442,13438.1917,267,10335.1964
Atengo,1139,43856.0668,777,31593.2085,362,12262.8583
Atenguillo,663,47447.05,527,29069.612,136,18377.438
Atotonilco el Alto,3016,28969.514,1912,21289.4506,1104,7680.0634
Atoyac,1385,17660.1328,916,9062.5422,469,8597.5906
Autlan de Navarro,2353,29691.2869,1615,22674.8269,738,7016.46
Ayotlan,2943,29852.416,1584,12989.5533,1359,16862.8627
Ayutla,1625,45259.2051,1109,26150.4882,516,19108.7169
La Barca,4610,37298.2204,2920,26674.6543,1690,10623.5661
Bolaños,549,41171.1232,319,12377.4962,230,28793.627
Cabo Corrientes,973,48506.1872,677,41464.526,296,7041.6612
Casimiro Castillo,1802,27007.8312,1452,22581.1986,350,4426.6326
Cihuatlan,1295,28570.0428,821,21082.9288,474,7487.114
Zapotlan el Grande,933,21354.4554,536,12190.3107,397,9164.1447
Cocula,3778,25657.0035,1956,17626.3045,1822,8030.699
Colotlan,1108,41775.9209,717,22880.1622,391,18895.7587
Concepcion de Buenos Aires,1194,25399.6535,630,13432.1437,564,11967.5098
Cuautitlan de Garcia Barragan,3331,76845.665,2947,64968.2767,384,11877.3883
Cuautla,367,33712.2031,221,10332.8081,146,23379.395
Cuquio,3541,54906.1158,2003,29610.1072,1538,25296.0086
Chapala,1200,56256.4996,765,2813.6356,435,53442.864
Chimaltitan,802,36750.7973,494,21366.7033,308,15384.094
Chiquilistlan,704,22115.4624,482,11988.7777,222,10126.6847
Degollado,2038,31798.8855,1230,21088.4557,808,10710.4298
Ejutla,263,28836.684,156,14206.3315,107,14630.3525
Encarnacion de Diaz,3461,152475.1183,1522,48272.9896,1939,104202.1287
Etzatlan,1202,14649.9905,790,8746.1885,412,5903.802
El Grullo,1014,12161.0099,544,5811.1351,470,6349.8748
Guachinango,937,64811.0345,824,55746.195,113,9064.8395
Guadalajara,3,195.5,3,195.5,0,0
Hostotipaquillo,1730,30063.2973,1280,12973.3694,450,17089.9279
Huejucar,676,20217.6524,348,6396.5937,328,13821.0587
Huejuquilla el Alto,1251,53169.4371,506,18889.1392,745,34280.2979
La Huerta,3049,125847.4113,1733,82971.8788,1316,42875.5325
Ixtlahuacan de los Membrillos,1746,17044.3978,741,8415.4816,1005,8628.9162
Ixtlahuacan del Rio,2165,51838.9903,1380,26603.4685,785,25235.5218
Jalostotitlan,1307,45979.7868,721,23561.3144,586,22418.4724
Jamay,1482,13023.0756,1004,9216.8586,478,3806.217
Jesus Maria,2667,78305.0092,876,22232.181,1791,56072.8282
Jilotlan de los Dolores,1737,156919.7752,1019,82550.3242,718,74369.451
Jocotepec,1769,14023.0712,1481,10666.8719,288,3356.1993
Juanacatlan,1300,9620.9455,511,3036.9698,789,6583.9757
Juchitlan,593,19429.2666,396,9360.3463,197,10068.9203
Lagos de Moreno,7037,263794.3004,3338,75320.0115,3699,188474.2889
El Limon,397,7900.0521,206,3834.0136,191,4066.0385
Magdalena,1554,15355.8134,874,7383.4233,680,7972.3901
Santa Maria del Oro,524,58277.3685,402,34818.0109,122,23459.3576
La Manzanilla de la Paz,663,11394.7191,352,5133.8265,311,6260.8926
Mascota,1375,76104.1925,942,39965.94,433,36138.2525
Mazamitla,841,17276.2213,540,9204.6836,301,8071.5377
Mexticacan,818,23520.3733,435,7186.288,383,16334.0853
Mezquitic,1367,91675.4313,911,31180.2361,456,60495.1952
Mixtlan,604,28525.5367,441,17504.8785,163,11020.6582
Ocotlan,2060,18204.9031,1152,11934.9008,908,6270.0023
Ojuelos de Jalisco,3025,94600.2393,2305,49364.2202,720,45236.0191
Pihuamo,1613,64184.5356,1079,38762.0176,534,25422.518
Poncitlan,3172,16514.0961,2264,12269.7128,908,4244.3833
Puerto Vallarta,1775,40112.3899,741,12139.6412,1034,27972.7487
Villa Purificacion,1735,97994.8595,1391,86704.7591,344,11290.1004
Quitupan,2403,35476.9508,1280,14484.2451,1123,20992.7057
El Salto,529,3323.3575,218,1883.5565,311,1439.801
San Cristobal de la Barranca,732,35540.9836,463,16420.2336,269,19120.75
San Diego de Alejandria,546,30104.0594,286,10019.4457,260,20084.6137
San Juan de los Lagos,2252,70327.3645,1064,31019.4533,1188,39307.9112
San Julian,699,24479.0615,345,9846.9161,354,14632.1454
San Marcos,446,14496.6126,262,5062.1304,184,9434.4822
San Martin de Bolaños,504,37440.5798,225,10229.2396,279,27211.3402
San Martin Hidalgo,4205,27623.3405,2113,16270.9087,2092,11352.4318
San Miguel el Alto,1306,60087.9293,863,32128.9508,443,27958.9785
Gomez Farias,1058,24811.8789,620,9550.8024,438,15261.0765
San Sebastian del Oeste,1249,46579.6625,982,30105.1877,267,16474.4748
Santa Maria de los angeles,413,9416.2917,323,6829.5241,90,2586.7676
Sayula,903,17308.6685,640,8262.819,263,9045.8495
Tala,4094,29617.0395,2541,19952.6287,1553,9664.4108
Talpa de Allende,1680,115100.3343,1136,68191.1658,544,46909.1685
Tamazula de Gordiano,3393,89199.2346,2077,43137.5853,1316,46061.6493
Tapalpa,1286,44276.2849,941,21733.6555,345,22542.6294
Tecalitlan,1307,92205.737,754,44271.7383,553,47933.9987
Tecolotlan,2162,46489.5648,1446,29741.2135,716,16748.3513
Techaluta de Montenegro,217,6367.0705,94,3619.9326,123,2747.1379
Tenamaxtlan,1321,24269.642,863,15470.933,458,8798.709
Teocaltiche,3170,77184.7677,1432,30741.8801,1738,46442.8876
Teocuitatlan de Corona,2397,24534.5821,1448,13022.9786,949,11511.6035
Tepatitlan de Morelos,5675,168379.6131,1965,40495.3105,3710,127884.3026
Tequila,2015,83210.9912,1401,34552.911,614,48658.0802
Teuchitlan,2720,16669.5237,1267,8427.0762,1453,8242.4475
Tizapan el Alto,2020,14656.9859,1244,8906.5442,776,5750.4417
Tlajomulco de Zuñiga,4278,39048.7674,2328,18877.5145,1950,20171.2529
Tlaquepaque,427,1912.9872,384,1794.0834,43,118.9038
Toliman,1298,27334.8532,1017,20716.1849,281,6618.6683
Tomatlan,5170,215323.9596,3437,151485.5791,1733,63838.3805
Tonala,668,5381.4905,322,1513.5108,346,3867.9797
Tonaya,702,27404.108,503,19758.2487,199,7645.8593
Tonila,675,7418.6165,448,5344.0096,227,2074.6069
Totatiche,1049,56863.7387,535,23522.2796,514,33341.4591
Tototlan,2006,29301.7411,1132,17033.0606,874,12268.6805
Tuxcacuesco,916,28335.3586,500,12211.0602,416,16124.2984
Tuxcueca,843,8243.4737,445,4771.6415,398,3471.8322
Tuxpan,2122,42252.1681,1250,21894.4652,872,20357.7029
Union de San Antonio,1740,66805.1469,850,19889.0798,890,46916.0671
Union de Tula,1931,28528.6447,1099,15624.9626,832,12903.6821
Valle de Guadalupe,669,31130.435,303,8582.3108,366,22548.1242
Valle de Juarez,630,15790.8557,308,6158.7034,322,9632.1523
San Gabriel,2089,40612.9156,1187,21551.6226,902,19061.293
Villa Corona,2102,17043.2753,1345,9756.0102,757,7287.2651
Villa Guerrero,852,74816.5172,445,27427.098,407,47389.4192
Villa Hidalgo,1220,31954.7001,557,9444.6199,663,22510.0802
Cañadas de Obregon,682,28445.816,374,14005.0752,308,14440.7408
Yahualica de Gonzalez Gallo,1665,43640.5899,1055,25010.4085,610,18630.1814
Zacoalco de Torres,2284,25430.6991,1493,14265.2021,791,11165.497
Zapopan,3094,60464.3016,1565,23273.9687,1529,37190.3329
Zapotiltic,1767,17710.3095,966,10247.4527,801,7462.8568
Zapotitlan de Vadillo,821,9248.7906,712,8691.0141,109,557.7765
Zapotlan del Rey,2748,26617.491,1618,12768.5867,1130,13848.9043
Zapotlanejo,3317,54760.2008,1534,15908.8379,1783,38851.3629
San Ignacio Cerro Gordo,1126,23575.5955,537,4393.9206,589,19181.6749
Mexico,533969,1273553.569,345299,852258.8921,188670,421294.6765
Acambay,21060,55269.9683,12325,22793.5412,8735,32476.4271
Acolman,2551,4456.6826,1844,3400.6761,707,1056.0065
Aculco,11090,45452.4916,6477,34446.7283,4613,11005.7633
Almoloya de Alquisiras,3336,6483.8987,2393,4680.6245,943,1803.2742
Almoloya de Juarez,15844,35029.6784,10485,23343.7882,5359,11685.8902
Almoloya del Rio,920,891.851,519,633.0016,401,258.8494
Amanalco,2589,6092.052,2259,5480.6036,330,611.4484
Amatepec,4260,51238.6676,3577,39603.731,683,11634.9366
Amecameca,2277,5615.1796,1681,4450.2686,596,1164.911
Apaxco,1314,4897.0685,718,3500.9295,596,1396.139
Atenco,2346,3039.6135,922,1308.3439,1424,1731.2696
Atizapan,481,525.811,330,436.9165,151,88.8945
Atizapan de Zaragoza,149,474.4604,122,115.9544,27,358.506
Atlacomulco,11744,37373.7686,6730,30885.968,5014,6487.8006
Atlautla,2242,3613.9458,1819,2866.8462,423,747.0996
Axapusco,4609,20973.9413,3296,17039.5984,1313,3934.3429
Ayapango,1050,2688.4872,787,2166.2322,263,522.255
Calimaya,2887,7591.0837,2284,6141.1724,603,1449.9113
Capulhuac,1089,1189.3538,677,795.0612,412,394.2926
Coacalco de Berriozabal,17,510.0189,9,4.585,8,505.4339
Coatepec Harinas,5699,15302.9307,3281,8400.0044,2418,6902.9263
Cocotitlan,619,1207.1949,414,852.994,205,354.2009
Coyotepec,1645,5623.3782,1005,3546.1162,640,2077.262
Cuautitlan,570,1819.3289,225,1154.7195,345,664.6094
Chalco,4481,9692.3051,2907,7331.832,1574,2360.4731
Chapa de Mota,6983,15436.2379,3732,8866.0881,3251,6570.1498
Chapultepec,1459,936.3086,1114,786.184,345,150.1246
Chiautla,842,810.3794,594,600.604,248,209.7754
Chicoloapan,894,1187.7007,794,1083.6646,100,104.0361
Chiconcuac,8,6.0949,8,6.0949,0,0
Chimalhuacan,343,455.9405,140,172.2676,203,283.6729
Donato Guerra,4324,8056.6123,3148,5232.6553,1176,2823.957
Ecatepec de Morelos,261,150.4608,105,86.5038,156,63.957
Ecatzingo,1324,1848.841,1011,1463.9361,313,384.9049
Huehuetoca,2067,5110.0991,1185,3277.0849,882,1833.0142
Hueypoxtla,5663,14077.921,3868,10107.6662,1795,3970.2548
Huixquilucan,2877,3963.3176,1479,1067.932,1398,2895.3856
Isidro Fabela,1752,1254.903,692,691.222,1060,563.681
Ixtapaluca,2620,6038.9257,1918,5046.7016,702,992.2241
Ixtapan de la Sal,2312,5988.8773,1456,1742.0419,856,4246.8354
Ixtapan del Oro,876,3553.6937,787,3001.7192,89,551.9745
Ixtlahuaca,20599,24954.7906,17967,21067.122,2632,3887.6686
Xalatlaco,1399,3600.2594,971,3024.9217,428,575.3377
Jaltenco,12,57.7698,12,57.7698,0,0
Jilotepec,15739,48393.4385,7999,24104.148,7740,24289.2905
Jilotzingo,2015,2307.3362,663,942.7034,1352,1364.6328
Jiquipilco,17305,29358.2002,8557,12724.1452,8748,16634.055
Jocotitlan,13575,22422.3675,8060,14923.907,5515,7498.4605
Joquicingo,1812,6474.0526,849,1599.1657,963,4874.8869
Juchitepec,2325,8280.5809,1834,6897.8708,491,1382.7101
Lerma,9153,14084.0507,5756,5985.5005,3397,8098.5502
Malinalco,3160,5072.4413,2168,3448.5086,992,1623.9327
Melchor Ocampo,494,761.5533,235,375.9711,259,385.5822
Metepec,1812,1891.821,1198,1503.7494,614,388.0716
Mexicaltzingo,805,1376.323,716,1265.9888,89,110.3342
Morelos,8739,20539.7374,4686,13234.3815,4053,7305.3559
Naucalpan de Juarez,1766,11946.9358,856,10013.7171,910,1933.2187
Nezahualcoyotl,42,52.2956,18,30.9796,24,21.316
Nextlalpan,1931,3910.8719,599,1934.3246,1332,1976.5473
Nicolas Romero,6439,9315.4862,3215,4756.429,3224,4559.0572
Nopaltepec,1550,6275.96,1059,4655.0393,491,1620.9207
Ocoyoacac,3975,6024.8518,2542,3423.9889,1433,2600.8629
Ocuilan,4921,8339.7836,2863,5239.8371,2058,3099.9465
El Oro,9165,12453.0963,6922,9114.2074,2243,3338.8889
Otumba,2754,9979.7265,1814,6680.5849,940,3299.1416
Otzoloapan,683,7057.0724,570,5279.7484,113,1777.324
Otzolotepec,8571,4984.2882,3578,2153.8044,4993,2830.4838
Ozumba,1650,2798.7297,1129,2037.943,521,760.7867
Papalotla,23,132.8386,19,72.4486,4,60.39
La Paz,251,404.7489,220,372.048,31,32.7009
Polotitlan,2013,10419.0394,1073,6280.2018,940,4138.8376
Rayon,1676,2477.9048,873,1702.5549,803,775.3499
San Antonio La Isla,1400,1621.1103,763,1177.0042,637,444.1061
San Felipe del Progreso,17770,24683.1465,15987,22579.9556,1783,2103.1909
San Martin de las Piramides,1724,3339.6361,1109,2141.2044,615,1198.4317
San Mateo Atenco,255,334.1568,188,276.6197,67,57.5371
San Simon de Guerrero,1008,2428.7596,736,1814.3165,272,614.4431
Santo Tomas,932,5839.8009,732,4414.2937,200,1425.5072
Soyaniquilpan de Juarez,3131,7704.5461,1821,5025.1126,1310,2679.4335
Sultepec,4094,30414.7967,3626,24525.4858,468,5889.3109
Tecamac,2932,8118.1833,1718,4535.2869,1214,3582.8964
Tejupilco,7739,42251.8553,5797,28473.5684,1942,13778.2869
Temamatla,578,1434.6257,365,1086.4939,213,348.1318
Temascalapa,4248,17666.2535,2470,11734.9306,1778,5931.3229
Temascalcingo,15009,17105.1987,8708,12012.7818,6301,5092.4169
Temascaltepec,7175,22365.296,4806,13892.2205,2369,8473.0755
Temoaya,15744,15734.7804,7502,7393.713,8242,8341.0674
Tenancingo,6690,10215.2141,4044,6097.4518,2646,4117.7623
Tenango del Aire,868,3048.9179,706,2583.4029,162,465.515
Tenango del Valle,5604,10987.4077,3949,7393.2914,1655,3594.1163
Teoloyucan,1430,1933.7889,753,1139.9501,677,793.8388
Teotihuacan,2771,4465.2535,1802,2875.8356,969,1589.4179
Tepetlaoxtoc,1906,4918.0404,1307,3770.7605,599,1147.2799
Tepetlixpa,1891,3256.171,1363,2505.6626,528,750.5084
Tepotzotlan,2808,7312.7137,1483,3937.893,1325,3374.8207
Tequixquiac,3162,8499.6748,1688,5199.4759,1474,3300.1989
Texcaltitlan,3677,7390.6654,2684,5815.5424,993,1575.123
Texcalyacac,556,1257.9714,225,534.9921,331,722.9793
Texcoco,6320,11689.5442,4580,9455.0629,1740,2234.4813
Tezoyuca,652,744.8089,454,501.6328,198,243.1761
Tianguistenco,4324,5357.856,3232,4170.8458,1092,1187.0102
Timilpan,5010,7660.8758,3181,5885.7908,1829,1775.085
Tlalmanalco,872,2529.7155,674,1800.229,198,729.4865
Tlalnepantla de Baz,350,245.9496,242,155.1359,108,90.8137
Tlatlaya,6649,58917.2014,5245,46032.6601,1404,12884.5413
Toluca,13960,13935.2989,9558,9075.6011,4402,4859.6978
Tonatico,1426,7086.8184,850,2710.5013,576,4376.3171
Tultepec,704,1022.3433,367,644.1071,337,378.2362
Tultitlan,229,391.1057,143,99.9535,86,291.1522
Valle de Bravo,3188,14853.0718,1497,4385.7876,1691,10467.2842
Villa de Allende,7824,15447.0995,6962,14392.3083,862,1054.7912
Villa del Carbon,10534,14779.101,5132,7951.8339,5402,6827.2671
Villa Guerrero,8395,9252.4594,4310,4079.5124,4085,5172.947
Villa Victoria,11941,24423.9691,11104,22914.2014,837,1509.7677
Xonacatlan,3914,4400.4838,1516,1627.8541,2398,2772.6297
Zacazonapan,335,3631.7494,278,2234.5592,57,1397.1902
Zacualpan,3532,23424.2157,2163,7786.6424,1369,15637.5733
Zinacantepec,9314,12075.0474,6303,8806.6654,3011,3268.382
Zumpahuacan,2613,3644.8877,1843,1645.8703,770,1999.0174
Zumpango,5260,12013.4076,2720,7117.9326,2540,4895.475
Cuautitlan Izcalli,836,1329.0656,452,788.5084,384,540.5572
Valle de Chalco Solidaridad,521,593.4929,423,507.3839,98,86.109
Luvianos,3840,38872.49,3476,32774.7312,364,6097.7588
San Jose del Rincon,20139,37597.9753,13954,27409.9321,6185,10188.0432
Tonanitla,357,1227.7441,170,850.0891,187,377.655
Michoacan de Ocampo,262779,3556426.732,192863,1887242.519,69916,1669184.213
Acuitzio,1274,13430.6367,812,3640.9898,462,9789.6469
Aguililla,1756,119237.0741,948,60467.6129,808,58769.4612
alvaro Obregon,2045,10195.6825,1645,7806.2725,400,2389.41
Angamacutiro,2744,15308.2716,1504,8011.1705,1240,7297.1011
Angangueo,922,2476.8611,733,2177.3893,189,299.4718
Apatzingan,3248,88662.8358,2018,36115.9188,1230,52546.917
Aporo,322,3617.1495,261,2794.4357,61,822.7138
Aquila,1955,70122.757,1594,49035.9914,361,21086.7656
Ario,4555,48324.613,3280,28181.6742,1275,20142.9388
Arteaga,2069,236101.8074,1461,138486.7702,608,97615.0372
Briseñas,808,4248.3195,747,3989.1919,61,259.1276
Buenavista,3029,54684.0983,2341,32306.6671,688,22377.4312
Caracuaro,1486,81071.9249,1000,34029.6411,486,47042.2838
Coahuayana,1308,22031.846,552,10945.9015,756,11085.9445
Coalcoman de Vazquez Pallares,2300,215459.5682,1136,106326.5241,1164,109133.0441
Coeneo,4371,22216.5204,3166,11459.1133,1205,10757.4071
Contepec,5347,21279.7312,4279,15556.1632,1068,5723.568
Copandaro,951,5656.6277,654,2197.3102,297,3459.3175
Cotija,1793,27780.5162,1450,18703.931,343,9076.5852
Cuitzeo,2068,12204.5023,1224,5115.0181,844,7089.4842
Charapan,770,7309.0112,635,3819.5158,135,3489.4954
Charo,1989,13259.8433,1616,9118.7876,373,4141.0557
Chavinda,802,6191.1835,742,5607.2011,60,583.9824
Cheran,1339,7237.591,1233,6236.9083,106,1000.6827
Chilchota,1906,7205.3024,1492,5180.5241,414,2024.7783
Chinicuila,1158,75030.477,756,38072.8237,402,36957.6533
Chucandiro,1298,9301.1068,963,4006.7275,335,5294.3793
Churintzio,1426,12313.86,615,4957.4286,811,7356.4314
Churumuco,2070,38022.6933,1620,25875.0288,450,12147.6645
Ecuandureo,1737,13283.0711,1326,8572.8018,411,4710.2693
Epitacio Huerta,3235,21462.0001,2550,13321.7489,685,8140.2512
Erongaricuaro,2303,12800.0115,1899,7442.9831,404,5357.0284
Gabriel Zamora,1393,15193.679,1214,13913.7043,179,1279.9747
Hidalgo,5697,82226.5807,3497,34212.0355,2200,48014.5452
La Huacana,3423,81659.6709,2539,57560.5846,884,24099.0863
Huandacareo,813,6685.952,465,2513.5946,348,4172.3574
Huaniqueo,1076,9413.1359,685,2879.4822,391,6533.6537
Huetamo,5646,131613.571,3661,77088.2867,1985,54525.2843
Huiramba,940,4523.9231,767,2440.6392,173,2083.2839
Indaparapeo,1557,13063.2171,1092,7963.1885,465,5100.0286
Irimbo,1188,9186.1628,858,5122.7043,330,4063.4585
Ixtlan,957,5119.5656,868,4744.8806,89,374.685
Jacona,456,5675.2015,410,2727.9712,46,2947.2303
Jimenez,2092,10634.1989,1762,8819.2436,330,1814.9553
Jiquilpan,1208,18512.3311,528,5258.2546,680,13254.0765
Juarez,1178,5954.9959,976,4743.0854,202,1211.9105
Jungapeo,2379,11077.2766,2069,8947.2631,310,2130.0135
Lagunillas,803,5199.4858,493,1665.2099,310,3534.2759
Madero,2458,74879.5781,1588,26649.2884,870,48230.2897
Maravatio,7364,42871.2403,5702,24845.5879,1662,18025.6524
Marcos Castellanos,835,19456.0754,547,9504.2442,288,9951.8312
Lazaro Cardenas,2008,79134.3267,1520,48417.044,488,30717.2827
Morelia,6507,59980.3508,4328,21053.6057,2179,38926.7451
Morelos,1961,14932.366,1114,4485.7697,847,10446.5963
Mugica,1439,14387.8244,1253,12775.7245,186,1612.0999
Nahuatzen,2667,16372.3167,2240,12500.5695,427,3871.7472
Nocupetaro,1262,31961.4261,953,19097.5509,309,12863.8752
